userId,movieId,realRating,estRating
468,434,3.0,3.01933083954734
469,588,2.0,3.5289301937684066
469,593,4.0,4.14793363675382
470,10,3.0,3.506688213570983
470,36,4.0,4.128765880645623
470,95,3.0,3.259880180904384
470,261,3.0,3.725788237748793
470,292,5.0,3.5134719878548655
470,377,4.0,3.5866383036291127
470,380,5.0,3.449130386330359
470,494,4.0,3.4753561832712228
470,592,3.0,3.410789887085657
474,11,2.5,3.4435006205626695
474,36,5.0,3.1232720221034076
474,45,4.0,3.189332844581773
474,100,2.0,2.4038736132043983
474,122,1.0,2.5644806847456474
474,153,3.0,2.5529906778844267
474,527,5.0,3.9323803631945387
474,592,4.0,3.3193327065521325
474,594,3.0,3.4029695652648058
476,329,3.0,3.4183489353579684
476,587,4.0,3.466376674976714
476,588,5.0,3.7340588833131543
476,594,4.0,3.9613232029093717
477,1,4.0,3.6854894245141487
479,412,4.0,2.333919596551576
479,454,4.0,2.6844925784313936
480,19,1.5,2.5537547001601504
480,34,4.0,3.221852910615917
480,50,3.5,4.201059771148335
480,69,2.0,3.6377942300667607
480,165,3.0,3.4440012481104407
480,168,2.5,2.879539913447994
480,246,3.5,4.171171547497665
480,357,3.0,3.460763187094025
480,377,3.5,2.8460826710057336
480,380,2.5,3.119408542553722
480,589,4.5,3.954908805649757
482,16,2.0,3.731619408621351
482,62,5.0,4.2086978791449
482,329,4.5,2.4049216777769202
483,23,3.0,2.3537286886198756
483,160,3.5,3.029000527149088
483,180,4.0,2.825536443789786
483,356,5.0,3.791841200797194
483,377,1.5,3.5126009954080235
483,380,4.0,3.3611020022026974
484,160,4.5,3.3614230645860497
484,356,5.0,4.608018295194347
485,150,5.0,3.6397980960336636
485,231,1.0,3.0058243245461074
486,44,4.0,2.711886808585315
486,353,5.0,4.221843171359128
486,589,5.0,4.551899874351342
486,593,3.0,5.0
489,22,3.5,2.957394459292071
489,48,4.0,3.0460854571170266
489,70,2.0,3.020049452166198
489,110,4.5,3.210327884571829
489,160,1.0,1.8352529026706383
489,247,4.0,4.216955022196911
490,1,3.5,3.005644181187199
490,593,4.0,2.860761636408718
492,1,4.0,3.970597266458678
492,95,3.0,3.3595660344961615
493,493,4.0,3.5778457498684713
494,344,1.0,3.962056740840858
495,104,4.5,4.052493983987418
495,318,5.0,4.76271272829047
495,588,4.0,4.237694535806356
498,110,5.0,4.5328990343890965
498,150,5.0,4.8408422170152035
498,161,5.0,3.9681826271054845
498,296,4.0,4.766838336748578
500,180,4.0,2.4034058386491237
500,471,1.0,2.2271074422581996
503,327,4.0,2.7639397174349076
503,441,3.5,3.95503475981908
507,34,5.0,4.42211276889645
507,153,3.0,2.409986560066015
511,356,4.5,3.9637915356982347
512,110,5.0,4.498361306065934
512,150,4.0,3.892784973137386
512,588,3.0,3.837821289471619
513,296,4.5,4.50447070864591
514,22,3.0,3.1664854251933097
515,260,5.0,4.737344718780296
517,593,3.0,3.0079405096549103
520,10,4.0,3.863514307561304
520,327,2.0,2.8797906417569594
522,180,4.5,4.031714441317815
522,260,5.0,4.680766394763987
522,480,3.5,4.021467233960512
523,318,5.0,4.393542817584154
524,21,3.0,3.45877364553741
524,196,3.0,1.820614129294246
524,253,3.0,3.387385680362591
524,377,5.0,4.198821860250717
524,405,2.0,2.9347271077351733
524,457,5.0,4.00626073698215
524,485,4.0,3.0689899100287197
524,593,4.0,3.620897115211241
525,50,4.5,3.787025550667161
525,364,4.0,3.9034383653589537
525,377,3.5,3.4581685224365692
526,296,4.0,3.9042359778434594
526,318,4.0,3.958975553686958
527,480,5.0,4.909852156667057
529,1,3.0,4.665819980985576
530,11,4.0,4.191623425042278
530,349,4.0,3.960016473060869
530,380,2.0,3.7486288191474766
532,593,4.0,4.141925430148107
534,44,4.0,2.9229005033320927
534,158,4.0,3.4461574443213996
534,165,4.5,3.782195139550286
534,480,4.5,4.117058667363981
534,500,4.5,3.9738478711350727
534,519,4.0,2.436541139837751
534,592,4.0,3.5786543545991347
536,150,5.0,3.7782841956483217
536,261,5.0,3.4020438388811014
536,349,5.0,3.004354853492213
536,357,1.0,3.46200524540408
536,527,5.0,3.9793039338194545
539,374,2.5,1.4009690235428036
540,260,5.0,4.399287744385817
540,296,5.0,3.627953884878857
541,196,3.0,2.6273917104187676
541,208,2.0,2.984145447632156
541,588,3.0,4.12750912790442
543,165,5.0,4.178983903137456
544,62,5.0,3.5269167290947627
545,44,2.5,3.610406582768635
546,589,5.0,4.055480899105876
549,110,3.0,1.9985388317886923
550,318,4.5,3.8756784919230585
552,161,2.5,3.2036589957915123
552,317,2.0,2.990188338955558
552,434,3.0,2.608234704405481
552,497,2.5,3.70319714001196
552,541,5.0,3.970696464276982
555,231,4.0,2.943315139148755
555,296,4.0,4.428315302683148
555,589,5.0,4.281988293585498
555,592,3.0,3.9018209970411384
555,597,4.0,3.842318808987413
557,150,4.5,3.77696217287437
559,19,2.0,2.9800669206162174
559,145,3.0,3.1313218175642703
559,185,3.0,2.6742534598347176
559,255,2.0,2.3227147881903756
559,364,4.0,3.715894828417282
559,374,1.0,2.096175605848831
559,485,3.0,2.73973099901999
559,500,3.0,3.2655050044118266
559,587,3.0,3.29732890852883
559,588,4.0,3.5015482486075644
560,1,3.0,3.7396432031893228
560,163,3.5,3.6289935528178905
560,367,4.0,2.8631586679600627
561,44,2.0,2.209982403569135
561,592,4.5,3.437929822152458
562,110,4.0,4.232489367557573
562,527,4.5,4.021021156554514
565,34,4.0,4.074825540380514
565,318,4.0,4.976793671379024
565,588,3.0,3.6673189465611853
566,296,4.0,3.6767919554295716
567,356,3.0,2.3714346197767893
568,356,5.0,4.7135623460544025
568,480,3.0,3.9608753010324236
569,185,4.0,3.484412128562753
570,34,3.5,3.6367616374495353
570,47,3.5,3.2864520031874003
570,110,3.5,3.558246973528127
570,508,3.5,3.4118619373584806
573,47,5.0,4.8766487059768595
573,296,5.0,4.832848355886356
574,47,5.0,4.61947100297494
574,150,4.0,4.435181061527286
577,380,4.0,3.1991625483305293
579,597,5.0,3.9093521807933462
580,231,2.5,3.165942785114578
580,327,2.0,3.0489973651844244
581,527,5.0,4.017557348188497
583,39,5.0,3.1658840881580885
583,593,2.5,3.1771630705736924
584,47,5.0,4.461263503141804
584,161,5.0,4.575829982256868
584,193,1.0,3.024172777503673
584,208,4.0,3.4522522936769997
584,292,5.0,3.8952824764189757
584,344,1.0,3.1712504230634257
584,367,3.0,4.816484711347504
585,111,4.5,4.472084309346427
586,161,4.5,4.230907223111872
587,590,5.0,4.442481583972759
588,21,3.0,3.3703827816003726
588,150,3.0,3.3173760081250516
588,364,3.0,3.1766509721542424
589,161,3.0,4.174405789049027
589,376,5.0,3.4083105204054016
589,590,5.0,4.128049447476759
590,10,3.5,3.5514111367741195
590,163,3.0,3.466888565511878
590,329,3.0,3.4870852134388324
591,223,4.0,4.417737409309529
592,158,4.0,2.83440036140765
592,204,3.0,2.7976461900569944
592,533,4.0,3.4375205082987645
592,553,5.0,4.22391379700613
592,587,4.0,3.793529203432853
593,150,3.0,3.3976279750205105
593,231,2.5,2.154417009524909
594,317,4.0,4.636464121861013
596,39,4.0,3.2943197312299572
597,104,5.0,3.7975302126753396
597,125,4.0,3.8058176727991704
597,145,2.0,3.3206392238571807
597,292,4.0,3.723281129733736
597,349,3.0,3.8987528616998084
597,377,4.0,3.214887410050809
597,485,1.0,3.0596742620683415
597,589,5.0,4.510874085325779
599,1,3.0,3.122284374246364
599,47,4.0,3.195790698415033
599,111,3.5,3.2305240522357117
599,145,3.0,2.426931306041139
599,231,3.5,2.509402967561515
599,364,3.0,3.4847796490453864
599,376,2.5,2.6799829054563498
599,553,2.5,3.137795381319254
599,562,2.0,3.5183701087361623
599,594,3.5,2.9038134920439913
599,610,3.5,2.772070811320065
600,39,3.0,3.018089922331979
600,296,4.5,3.0895171549121243
600,344,3.0,2.495569888177418
600,377,2.0,2.3730607729342488
600,589,3.0,3.2060289197013967
601,527,5.0,4.674951961353283
602,110,5.0,3.5033567940601955
602,170,3.0,3.7926868210336675
602,204,4.0,2.762183269870283
602,296,5.0,3.5796944381287714
602,315,3.0,2.9531933018518757
602,337,5.0,4.066757046681287
602,454,3.0,3.6280273173118025
602,586,1.0,2.435924227240246
602,597,2.0,3.877152084913078
603,110,1.0,4.135513170749244
603,175,5.0,3.9474516377603797
604,14,4.0,4.00619122777046
604,19,1.0,2.17193227721945
604,153,3.0,3.043728108809927
604,292,3.0,3.4233534304823117
604,327,5.0,2.5836163297752273
604,328,4.0,2.404224177837438
604,420,3.0,2.7210785510412214
604,454,4.0,3.4432330218007197
604,593,5.0,4.150431215378095
605,594,3.0,3.4857452077471116
606,19,2.0,2.6933322731234632
606,36,3.5,3.801117366470227
606,110,3.5,3.9009495448315032
606,225,3.0,3.0039848066688464
606,266,3.0,3.5766422993956084
606,367,3.0,3.3521298481117774
606,382,2.5,3.075095474230638
606,515,3.5,3.709203426631334
606,527,5.0,4.27659886918335
606,541,5.0,4.271239765273873
607,11,3.0,4.17838979015475
607,25,3.0,3.4749611856090636
607,34,3.0,4.224230606366565
607,260,3.0,4.713157014703294
607,337,3.0,4.249929645719508
607,553,4.0,4.01609870162686
607,589,4.0,4.286225154875972
608,110,4.0,3.794585120733694
608,160,2.5,2.2224865631972053
608,188,3.5,2.4345245959951605
608,193,3.0,1.9758500173370872
608,457,3.0,3.3981373924244234
608,500,2.0,2.4905982761846954
608,519,1.0,2.0492350529648844
608,553,3.5,3.5831884429835736
608,596,0.5,2.6090471414778564
609,161,3.0,3.1889461705754973
609,329,3.0,3.1406495711588818
610,356,3.0,4.92124931298129
610,367,3.5,4.178299663486801
