userId,movieId,rating,timestamp
606,110,3.5,1172969333
606,225,3.0,1174348180
606,266,3.0,1171814965
606,367,3.0,1171754864
606,382,2.5,1171405213
606,515,3.5,1171821929
606,527,5.0,1171231423
606,541,5.0,1171325962
607,11,3.0,964744602
607,25,3.0,963078417
607,34,3.0,963079238
607,260,3.0,963078880
607,337,3.0,964744628
607,553,4.0,964744346
607,589,4.0,963078960
608,110,4.0,1117162428
608,160,2.5,1117504410
608,188,3.5,1117503407
608,193,3.0,1117504783
608,457,3.0,1117162610
608,500,2.0,1117408421
608,519,1.0,1117674991
608,553,3.5,1117162295
608,596,0.5,1117161800
609,161,3.0,847220937
609,329,3.0,847220907
610,356,3.0,1493844769
610,367,3.5,1479544707
